ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
14906;4.2;-63.7;9.74;0.37;Negativno;Ne
14907;5.5;-59.1;5.48;0.36;Negativno;Ne
14908;12.0;-59.7;5.11;0.37;Negativno;Ne
14909;3.3;-52.8;5.49;0.41;Negativno;Ne
14910;12.4;-64.2;6.5;0.28;Negativno;Ne
14911;8.8;-63.7;7.58;1.55;Negativno;Ne
14912;4.7;-58.4;9.3;0.86;Negativno;Ne
14913;4.0;-77.6;7.57;0.11;Negativno;Ne
14914;9.0;-56.8;6.09;0.8;Negativno;Ne
14915;11.2;-51.7;7.85;0.47;Negativno;Ne
14916;6.0;-65.9;3.22;1.34;Negativno;Ne
14917;4.7;-62.4;5.94;0.17;Negativno;Ne
14918;5.9;-79.1;7.79;0.86;Negativno;Ne
14919;0.9;-70.5;9.74;0.04;Negativno;Ne
14920;6.1;-56.9;7.6;0.27;Negativno;Ne
14921;13.4;-59.3;5.6;0.5;Negativno;Ne
14922;4.0;-51.7;6.42;0.11;Negativno;Ne
14923;0.1;-63.8;5.77;0.18;Negativno;Ne
14924;13.1;-62.9;8.29;0.12;Negativno;Ne
14925;2.6;-55.4;8.05;0.29;Negativno;Ne
14926;1.0;-47.7;6.93;0.42;Negativno;Ne
14927;1.1;-53.9;5.35;0.17;Negativno;Ne
14928;4.1;-52.4;9.9;0.16;Negativno;Ne
14929;15.4;-68.5;5.78;1.15;Negativno;Ne
14930;1.6;-55.5;7.02;1.38;Negativno;Ne
14931;5.4;-56.6;7.21;0.37;Negativno;Ne
14932;0.2;-57.0;5.94;0.33;Negativno;Ne
14933;2.5;-57.8;7.69;0.2;Negativno;Ne
14934;5.4;-73.9;2.6;0.7;Negativno;Ne
14935;14.7;-72.0;7.21;0.14;Negativno;Ne
14936;8.0;-46.3;10.04;0.81;Negativno;Ne
14937;2.1;-48.8;8.06;0.01;Negativno;Ne
14938;2.6;-51.4;2.78;0.23;Negativno;Ne
14939;0.5;-62.9;9.11;0.21;Negativno;Ne
14940;4.7;-58.0;9.77;0.1;Negativno;Ne
14941;5.2;-71.0;4.97;1.18;Negativno;Ne
14942;3.6;-57.2;6.13;1.98;Negativno;Ne
14943;9.8;-63.4;9.1;0.06;Negativno;Ne
14944;9.2;-68.1;5.64;0.49;Negativno;Ne
14945;2.0;-51.5;6.62;0.4;Negativno;Ne
14946;8.2;-59.6;8.49;0.33;Negativno;Ne
14947;0.8;-61.0;8.03;0.17;Negativno;Ne
14948;0.7;-83.8;7.38;0.68;Negativno;Ne
14949;4.9;-52.3;9.72;0.48;Negativno;Ne
14950;4.6;-64.8;3.49;0.36;Negativno;Ne
14951;1.6;-72.9;5.35;0.57;Negativno;Ne
14952;9.6;-52.4;7.79;0.11;Negativno;Ne
14953;1.0;-40.8;9.63;0.59;Negativno;Ne
14954;0.8;-77.2;8.69;0.0;Negativno;Ne
14955;2.6;-46.9;6.65;0.12;Negativno;Ne
14956;4.6;-54.7;8.01;0.02;Negativno;Ne
14957;1.6;-55.7;7.58;1.04;Negativno;Ne
14958;0.3;-70.4;6.84;0.72;Negativno;Ne
14959;13.8;-69.5;5.57;0.57;Negativno;Ne
14960;2.0;-63.3;4.52;1.14;Negativno;Ne
14961;12.4;-49.9;6.83;0.25;Negativno;Ne
14962;2.5;-71.2;5.74;0.2;Negativno;Ne
14963;2.6;-68.4;5.78;0.33;Negativno;Ne
14964;7.8;-70.2;7.14;0.11;Negativno;Ne
14965;1.7;-48.8;9.61;0.63;Negativno;Ne
14966;9.3;-66.1;3.77;1.06;Negativno;Ne
14967;5.3;-74.8;9.9;0.29;Negativno;Ne
14968;7.9;-43.5;6.86;0.03;Negativno;Ne
14969;2.6;-58.7;2.4;0.95;Negativno;Ne
14970;4.6;-67.5;7.3;1.11;Negativno;Ne
14971;2.8;-56.1;6.88;0.12;Negativno;Ne
14972;2.0;-50.2;6.78;0.36;Negativno;Ne
14973;6.8;-74.3;6.59;0.11;Negativno;Ne
14974;3.1;-72.5;7.74;0.19;Negativno;Ne
14975;1.7;-58.1;8.46;0.74;Negativno;Ne
14976;0.6;-47.5;8.38;0.37;Negativno;Ne
14977;4.7;-59.0;8.85;0.57;Negativno;Ne
14978;4.1;-57.0;6.2;1.21;Negativno;Ne
14979;0.2;-62.9;6.86;0.0;Negativno;Ne
14980;8.1;-73.3;7.09;0.23;Negativno;Ne
14981;17.8;-61.6;2.89;0.3;Negativno;Ne
14982;0.2;-61.3;5.69;1.09;Negativno;Ne
14983;1.9;-67.7;4.76;0.16;Negativno;Ne
14984;5.8;-68.2;5.74;1.17;Negativno;Ne
14985;1.4;-60.2;8.12;0.13;Negativno;Ne
14986;0.6;-49.5;10.41;0.26;Negativno;Ne
14987;0.1;-71.0;9.22;0.19;Negativno;Ne
14988;3.1;-67.1;7.78;0.11;Negativno;Ne
14989;5.1;-61.9;9.01;1.58;Negativno;Ne
14990;6.3;-73.3;6.53;0.01;Negativno;Ne
14991;3.7;-66.9;9.25;0.45;Negativno;Ne
14992;0.7;-50.4;8.35;0.54;Negativno;Ne
14993;8.2;-50.8;5.5;1.05;Negativno;Ne
14994;0.8;-73.8;5.62;0.77;Negativno;Ne
14995;1.3;-58.8;9.78;0.09;Negativno;Ne
14996;2.9;-76.8;6.97;0.25;Negativno;Ne
14997;0.3;-61.2;7.92;0.03;Negativno;Ne
14998;0.7;-70.1;5.34;0.26;Negativno;Ne
14999;2.7;-44.9;11.4;0.26;Negativno;Ne
15000;9.0;-52.9;7.16;0.04;Negativno;Ne
15001;0.9;-51.8;5.47;0.18;Negativno;Ne
15002;0.5;-67.9;8.52;0.09;Negativno;Ne
15003;0.2;-68.0;3.99;0.13;Negativno;Ne
15004;0.4;-62.7;5.2;0.46;Negativno;Ne
15005;0.7;-74.8;7.93;0.28;Negativno;Ne
15006;9.4;-61.8;8.04;0.75;Negativno;Ne
15007;0.8;-83.2;5.01;0.56;Negativno;Ne
15008;1.5;-55.9;9.55;0.25;Pozitivno;Ne
15009;5.5;-58.3;5.86;0.48;Negativno;Ne
15010;3.6;-55.3;10.57;0.23;Negativno;Ne
15011;4.6;-68.4;4.89;0.32;Negativno;Ne
15012;3.5;-62.5;7.47;0.19;Negativno;Ne
15013;15.1;-71.2;10.1;0.1;Negativno;Ne
15014;2.0;-78.6;9.39;0.11;Negativno;Ne
15015;1.3;-75.6;9.21;0.06;Negativno;Ne
15016;0.8;-51.0;6.22;0.43;Negativno;Ne
15017;5.1;-62.3;4.26;0.15;Negativno;Ne
15018;1.3;-38.0;6.45;0.46;Negativno;Ne
15019;5.4;-42.3;8.4;2.19;Negativno;Ne
15020;6.7;-31.6;9.55;0.4;Negativno;Ne
15021;4.8;-69.6;10.12;0.02;Negativno;Ne
15022;4.9;-59.1;6.42;0.03;Negativno;Ne
15023;4.6;-63.9;4.59;0.2;Negativno;Ne
15024;7.7;-60.3;5.34;0.3;Negativno;Ne
15025;5.9;-54.0;10.63;0.25;Negativno;Ne
15026;1.5;-63.3;7.18;0.24;Negativno;Ne
15027;6.6;-76.9;4.97;0.04;Negativno;Ne
15028;0.4;-57.8;5.41;0.42;Negativno;Ne
15029;5.0;-45.7;5.53;1.63;Negativno;Ne
15030;2.5;-58.8;5.09;0.43;Negativno;Ne
15031;9.1;-64.7;7.09;0.39;Negativno;Ne
15032;1.6;-63.2;6.53;0.77;Negativno;Ne
15033;7.3;-68.0;6.84;0.53;Negativno;Ne
15034;0.8;-60.7;10.04;0.6;Negativno;Ne
15035;7.7;-54.2;4.1;0.46;Negativno;Ne
15036;5.4;-50.9;6.38;0.36;Negativno;Ne
15037;15.7;-60.6;5.99;0.09;Negativno;Ne
15038;2.7;-55.4;10.67;0.3;Negativno;Ne
15039;0.7;-45.4;9.37;0.28;Negativno;Ne
15040;0.7;-77.2;9.55;0.38;Negativno;Ne
15041;0.4;-56.4;10.08;0.57;Negativno;Ne
15042;9.3;-58.1;8.83;0.64;Negativno;Ne
15043;15.1;-59.6;7.34;1.22;Negativno;Ne
15044;4.7;-49.1;6.9;0.28;Negativno;Ne
15045;0.5;-48.6;7.42;2.09;Negativno;Ne
15046;1.9;-61.5;7.48;0.19;Negativno;Ne
15047;5.5;-71.7;7.02;0.04;Negativno;Ne
15048;3.7;-84.7;7.62;0.14;Negativno;Ne
15049;0.6;-60.4;8.09;0.15;Negativno;Ne
15050;4.8;-45.6;7.97;0.42;Negativno;Ne
15051;0.6;-45.1;3.63;0.98;Negativno;Ne
15052;0.7;-78.8;6.59;0.11;Negativno;Ne
15053;1.8;-53.4;9.14;0.07;Negativno;Ne
15054;11.1;-49.8;5.81;1.48;Negativno;Ne
15055;5.9;-67.2;5.75;2.47;Negativno;Ne
15056;0.7;-68.6;6.8;0.05;Negativno;Ne
15057;7.2;-53.9;5.72;0.84;Negativno;Ne
15058;6.4;-52.7;8.39;0.41;Negativno;Ne
15059;8.7;-63.1;6.9;0.11;Negativno;Ne
15060;1.7;-55.0;8.99;0.99;Negativno;Ne
15061;9.5;-56.1;7.02;0.9;Negativno;Ne
15062;1.6;-60.1;5.01;0.13;Negativno;Ne
15063;3.1;-57.1;5.46;0.38;Negativno;Ne
15064;2.8;-58.1;9.89;0.09;Negativno;Ne
15065;4.5;-62.2;9.91;0.2;Negativno;Ne
15066;0.5;-52.3;4.78;0.3;Negativno;Ne
15067;1.6;-62.6;9.67;1.21;Negativno;Ne
15068;3.0;-75.4;5.55;0.09;Negativno;Ne
15069;1.1;-64.8;6.56;1.18;Negativno;Ne
15070;10.6;-55.7;8.8;0.03;Negativno;Ne
15071;4.4;-53.4;8.3;0.35;Negativno;Ne
15072;0.9;-65.4;3.84;0.13;Negativno;Ne
15073;3.4;-86.8;9.0;1.19;Negativno;Ne
15074;2.8;-63.5;9.76;0.18;Negativno;Ne
15075;0.5;-58.4;2.76;0.05;Negativno;Ne
15076;4.1;-75.6;8.94;0.14;Negativno;Ne
15077;0.1;-48.0;7.9;0.0;Negativno;Ne
15078;4.2;-47.6;2.73;0.42;Negativno;Ne
15079;2.3;-50.0;5.8;0.62;Negativno;Ne
15080;11.5;-48.8;6.47;0.02;Negativno;Ne
15081;1.1;-61.0;5.78;0.16;Negativno;Ne
15082;7.5;-89.6;9.9;0.6;Negativno;Ne
15083;3.3;-41.4;8.05;0.28;Negativno;Ne
15084;1.6;-45.7;5.84;1.07;Negativno;Ne
15085;9.5;-66.7;9.42;0.04;Negativno;Ne
15086;1.0;-54.6;4.91;0.15;Negativno;Ne
15087;2.0;-61.9;5.98;0.95;Negativno;Ne
15088;1.6;-67.3;4.81;0.18;Negativno;Ne
15089;4.3;-48.4;9.1;0.17;Negativno;Ne
15090;2.6;-56.3;6.36;0.15;Negativno;Ne
15091;2.0;-50.4;6.68;0.35;Negativno;Ne
15092;8.1;-45.8;7.11;0.17;Negativno;Ne
15093;12.1;-66.4;5.81;0.0;Negativno;Ne
15094;0.5;-62.2;2.7;0.33;Negativno;Ne
15095;1.5;-84.8;7.67;0.14;Negativno;Ne
15096;3.9;-50.3;8.98;0.41;Negativno;Ne
15097;1.5;-59.2;3.54;0.08;Negativno;Ne
15098;2.4;-58.6;6.78;0.81;Negativno;Ne
15099;2.8;-50.1;11.49;0.08;Negativno;Ne
15100;1.2;-64.6;6.42;0.01;Negativno;Ne
15101;5.5;-52.0;5.53;0.37;Negativno;Ne
15102;20.7;-69.7;7.77;0.04;Negativno;Ne
15103;5.1;-49.5;9.24;0.16;Negativno;Ne
15104;2.1;-53.2;8.77;0.13;Negativno;Ne
15105;5.6;-49.1;6.7;0.03;Negativno;Ne
15106;2.9;-44.5;2.53;1.39;Negativno;Ne
15107;6.8;-60.2;9.37;0.14;Negativno;Ne
15108;7.6;-53.6;5.8;0.34;Negativno;Ne
15109;9.7;-64.6;5.41;0.08;Negativno;Ne
15110;1.8;-57.7;6.57;1.71;Negativno;Ne
15111;3.0;-61.5;10.64;0.22;Negativno;Ne
15112;4.5;-65.4;7.96;0.44;Negativno;Ne
15113;4.7;-73.3;6.05;1.29;Negativno;Ne
15114;0.2;-56.0;6.41;0.02;Negativno;Ne
15115;6.3;-77.0;4.49;0.68;Negativno;Ne
15116;8.3;-77.8;9.07;0.01;Negativno;Ne
15117;0.6;-50.8;6.94;0.88;Negativno;Ne
15118;15.1;-69.0;7.96;1.0;Negativno;Ne
15119;3.1;-55.4;6.33;0.31;Negativno;Ne
15120;16.6;-60.3;5.55;0.24;Negativno;Ne
15121;1.4;-49.3;7.28;0.14;Negativno;Ne
15122;3.7;-63.3;3.13;0.14;Negativno;Ne
15123;12.5;-60.2;5.89;0.22;Negativno;Ne
15124;3.0;-69.2;6.28;0.03;Negativno;Ne
15125;6.6;-67.1;6.67;1.06;Negativno;Ne
15126;2.2;-64.4;7.06;0.35;Negativno;Ne
15127;2.4;-59.9;7.72;0.49;Negativno;Ne
15128;0.6;-37.0;5.47;0.82;Negativno;Ne
15129;4.6;-59.3;6.9;0.02;Negativno;Ne
15130;25.0;-75.8;9.17;0.62;Negativno;Ne
15131;4.4;-64.9;4.33;0.58;Negativno;Ne
15132;3.3;-45.8;8.86;0.02;Negativno;Ne
15133;22.6;-67.7;5.05;0.07;Negativno;Ne
15134;22.2;-59.9;6.54;0.39;Negativno;Ne
15135;4.1;-67.3;5.1;0.85;Negativno;Ne
15136;6.0;-66.7;7.2;0.09;Negativno;Ne
15137;2.3;-64.6;5.65;0.23;Negativno;Ne
15138;0.3;-73.2;5.08;0.43;Negativno;Ne
15139;16.7;-51.8;5.3;0.24;Negativno;Ne
15140;5.3;-52.9;6.0;0.23;Negativno;Ne
15141;2.1;-46.8;6.68;0.35;Negativno;Ne
15142;7.2;-56.0;5.34;0.63;Negativno;Ne
15143;12.4;-64.9;7.32;0.8;Negativno;Ne
15144;6.0;-63.0;5.89;0.33;Negativno;Ne
15145;0.6;-55.9;7.17;0.29;Negativno;Ne
15146;2.2;-60.6;5.21;0.0;Negativno;Ne
15147;2.0;-49.0;7.01;0.03;Negativno;Ne
15148;0.3;-52.9;5.71;0.2;Negativno;Ne
15149;10.0;-78.3;7.03;0.13;Negativno;Ne
15150;1.3;-49.2;7.84;0.09;Negativno;Ne
15151;9.1;-61.0;5.18;0.16;Negativno;Ne
15152;20.0;-65.5;6.48;2.22;Negativno;Ne
15153;2.9;-73.7;6.63;0.22;Negativno;Ne
15154;13.6;-72.0;7.59;0.63;Negativno;Ne
15155;0.9;-72.6;6.91;0.11;Negativno;Ne
15156;3.5;-47.7;9.42;1.63;Negativno;Ne
15157;1.9;-69.9;6.66;0.16;Negativno;Ne
15158;0.1;-46.4;3.42;0.59;Negativno;Ne
15159;14.5;-47.0;4.79;1.43;Negativno;Ne
15160;3.4;-29.8;5.83;0.07;Negativno;Ne
15161;1.3;-59.9;8.55;0.15;Negativno;Ne
15162;2.8;-58.0;5.46;0.2;Negativno;Ne
15163;2.5;-61.3;6.01;0.03;Negativno;Ne
15164;3.8;-57.5;8.48;0.63;Negativno;Ne
15165;0.9;-62.3;7.64;0.14;Negativno;Ne
15166;2.9;-56.1;5.87;0.19;Negativno;Ne
15167;10.4;-62.8;8.98;0.46;Negativno;Ne
15168;0.2;-58.5;4.94;0.36;Negativno;Ne
15169;7.0;-54.7;5.5;0.31;Negativno;Ne
15170;5.4;-49.6;5.31;0.05;Negativno;Ne
15171;6.6;-45.4;9.03;0.78;Negativno;Ne
15172;8.0;-75.6;9.15;0.04;Negativno;Ne
15173;0.3;-61.3;6.71;1.34;Negativno;Ne
15174;3.1;-72.7;8.96;0.67;Negativno;Ne
15175;14.1;-43.8;4.2;0.8;Negativno;Ne
15176;5.5;-56.3;9.17;1.21;Negativno;Ne
15177;2.2;-68.5;5.78;0.03;Negativno;Ne
15178;2.6;-67.7;7.8;0.02;Negativno;Ne
15179;3.2;-63.4;11.05;0.49;Negativno;Ne
15180;9.6;-74.0;8.79;0.17;Pozitivno;Ne
15181;1.3;-41.8;6.07;0.11;Negativno;Ne
15182;0.6;-65.5;6.34;0.12;Negativno;Ne
15183;0.3;-72.1;10.6;1.14;Negativno;Ne
15184;1.4;-44.8;7.15;0.99;Negativno;Ne
15185;1.3;-60.6;9.21;0.48;Negativno;Ne
15186;4.9;-51.3;7.96;0.01;Negativno;Ne
15187;5.9;-73.8;5.24;0.09;Pozitivno;Ne
15188;2.9;-58.4;10.76;0.42;Negativno;Ne
15189;0.7;-62.5;9.09;0.98;Negativno;Ne
15190;7.6;-50.1;5.11;1.78;Negativno;Ne
15191;0.3;-69.3;6.64;0.1;Negativno;Ne
15192;7.5;-71.7;6.59;0.15;Negativno;Ne
15193;1.3;-71.3;5.83;0.31;Negativno;Ne
15194;1.3;-69.1;8.38;0.21;Negativno;Ne
15195;5.6;-61.1;5.15;1.18;Negativno;Ne
15196;2.3;-68.3;6.74;0.21;Negativno;Ne
15197;5.7;-58.1;7.28;0.03;Negativno;Ne
15198;4.8;-66.7;5.1;1.63;Negativno;Ne
15199;1.7;-59.3;5.35;1.85;Negativno;Ne
15200;1.2;-57.1;6.46;0.07;Negativno;Ne
15201;4.3;-62.1;7.46;0.33;Negativno;Ne
15202;3.9;-57.7;2.27;1.3;Negativno;Ne
15203;0.2;-43.3;7.54;0.49;Negativno;Ne
15204;6.0;-61.0;6.27;0.22;Negativno;Ne
15205;8.6;-76.8;6.13;0.12;Negativno;Ne
15206;0.0;-57.6;8.51;0.09;Negativno;Ne
15207;0.9;-64.1;6.83;0.14;Negativno;Ne
15208;4.5;-53.6;8.36;0.04;Negativno;Ne
15209;1.8;-47.7;3.77;0.18;Negativno;Ne
15210;9.8;-73.7;9.42;0.25;Negativno;Ne
15211;3.5;-73.1;6.12;0.01;Negativno;Ne
15212;9.3;-68.1;5.81;0.29;Negativno;Ne
15213;15.0;-62.9;5.67;0.37;Negativno;Ne
15214;2.3;-58.1;8.19;0.34;Negativno;Ne
15215;9.4;-57.4;6.36;0.5;Negativno;Ne
15216;0.5;-72.5;8.18;1.0;Negativno;Ne
15217;4.2;-65.1;10.92;0.23;Negativno;Ne
15218;0.9;-68.5;9.54;0.2;Negativno;Ne
15219;9.7;-58.2;6.78;0.44;Negativno;Ne
15220;2.2;-71.5;8.51;0.02;Negativno;Ne
15221;1.3;-68.9;9.62;0.61;Negativno;Ne
15222;7.5;-63.9;5.28;0.03;Negativno;Ne
15223;12.3;-60.1;7.26;0.4;Negativno;Ne
15224;0.1;-54.0;9.16;1.59;Negativno;Ne
15225;3.8;-62.2;13.74;0.95;Negativno;Ne
15226;4.0;-45.1;7.79;0.44;Negativno;Ne
15227;5.0;-59.6;7.53;0.21;Negativno;Ne
15228;7.2;-57.6;6.7;0.7;Negativno;Ne
15229;15.2;-70.1;2.69;0.47;Negativno;Ne
15230;1.5;-52.7;7.7;0.61;Negativno;Ne
15231;2.0;-74.1;5.47;1.22;Negativno;Ne
15232;4.4;-46.7;9.51;0.27;Negativno;Ne
15233;0.5;-54.3;6.92;0.26;Negativno;Ne
15234;1.3;-74.9;8.44;0.24;Negativno;Ne
15235;0.5;-62.8;5.93;0.43;Negativno;Ne
15236;19.0;-68.1;7.1;0.04;Negativno;Ne
15237;4.5;-62.9;7.92;0.19;Negativno;Ne
15238;3.2;-61.9;7.35;0.33;Negativno;Ne
15239;5.9;-56.4;8.94;0.23;Negativno;Ne
15240;10.1;-68.2;4.46;0.27;Negativno;Ne
15241;1.7;-61.8;6.2;0.21;Negativno;Ne
15242;1.9;-59.5;5.31;0.89;Negativno;Ne
15243;11.1;-50.3;6.56;1.24;Negativno;Ne
15244;1.8;-79.4;7.25;0.1;Negativno;Ne
15245;1.5;-56.5;6.89;0.22;Negativno;Ne
15246;2.4;-68.1;6.94;1.93;Negativno;Ne
15247;11.1;-72.2;5.64;0.3;Negativno;Ne
15248;2.8;-67.4;6.45;0.85;Negativno;Ne
15249;0.7;-66.9;4.52;0.69;Negativno;Ne
15250;0.3;-71.2;5.09;0.18;Negativno;Ne
15251;0.9;-78.5;5.96;0.12;Negativno;Ne
15252;6.2;-54.6;6.45;0.04;Negativno;Ne
15253;2.3;-54.7;10.53;0.52;Negativno;Ne
15254;0.7;-54.4;4.89;0.04;Negativno;Ne
15255;0.6;-80.7;5.46;0.24;Negativno;Ne
15256;0.7;-63.6;7.21;0.07;Negativno;Ne
15257;2.6;-64.8;7.36;0.15;Negativno;Ne
15258;3.2;-65.1;6.42;0.03;Negativno;Ne
15259;3.2;-59.8;7.4;1.07;Negativno;Ne
15260;3.7;-56.3;6.95;0.76;Negativno;Ne
15261;13.7;-63.1;4.66;0.2;Negativno;Ne
15262;5.2;-58.5;6.53;0.02;Negativno;Ne
15263;2.5;-68.3;7.99;0.91;Negativno;Ne
15264;2.7;-58.5;2.52;1.91;Negativno;Ne
15265;4.2;-55.0;5.23;0.99;Negativno;Ne
15266;0.7;-57.6;6.36;0.09;Negativno;Ne
15267;3.8;-75.6;6.07;0.17;Negativno;Ne
15268;10.9;-80.1;6.85;0.34;Negativno;Ne
15269;4.7;-71.2;5.18;0.36;Negativno;Ne
15270;27.7;-39.8;4.25;0.51;Negativno;Ne
15271;2.8;-50.3;7.53;0.32;Negativno;Ne
15272;14.7;-66.4;7.15;0.13;Negativno;Ne
15273;25.4;-61.9;4.35;0.46;Negativno;Ne
15274;2.3;-72.5;7.44;0.19;Negativno;Ne
15275;1.6;-62.2;6.0;1.35;Negativno;Ne
15276;5.9;-56.1;9.97;1.83;Negativno;Ne
15277;2.1;-42.9;8.34;1.05;Negativno;Ne
15278;5.8;-60.4;8.19;0.1;Negativno;Ne
15279;0.1;-41.7;9.77;0.62;Negativno;Ne
15280;2.3;-62.7;10.25;0.53;Negativno;Ne
15281;6.4;-54.6;8.22;0.5;Negativno;Ne
15282;0.0;-70.2;10.0;0.29;Negativno;Ne
15283;1.7;-59.8;4.95;1.91;Negativno;Ne
15284;2.9;-62.1;9.0;0.16;Negativno;Ne
15285;12.5;-71.1;8.7;0.15;Negativno;Ne
15286;1.6;-76.2;7.59;0.1;Negativno;Ne
15287;3.1;-55.4;2.38;1.38;Negativno;Ne
15288;8.7;-76.3;9.57;0.5;Negativno;Ne
15289;2.7;-73.0;4.62;0.23;Negativno;Ne
15290;12.0;-43.3;8.88;0.36;Negativno;Ne
15291;3.2;-77.9;8.71;0.27;Negativno;Ne
15292;7.9;-64.7;4.89;0.22;Negativno;Ne
15293;0.3;-48.1;4.92;0.46;Negativno;Ne
15294;0.0;-61.4;2.6;1.0;Negativno;Ne
15295;3.9;-47.5;7.77;0.83;Negativno;Ne
15296;1.1;-52.8;4.38;0.66;Negativno;Ne
15297;1.5;-54.6;7.51;0.14;Negativno;Ne
15298;4.0;-60.8;6.06;2.07;Negativno;Ne
15299;3.4;-57.0;11.74;0.2;Negativno;Ne
15300;1.8;-62.5;8.46;1.11;Negativno;Ne
15301;6.6;-48.6;6.82;0.22;Negativno;Ne
15302;5.1;-61.0;3.98;0.83;Negativno;Ne
15303;1.7;-68.2;7.21;0.05;Negativno;Ne
15304;6.7;-65.6;5.84;0.86;Negativno;Ne
15305;2.9;-67.6;7.08;1.19;Negativno;Ne
15306;9.0;-48.3;6.78;0.07;Negativno;Ne
15307;0.3;-51.2;5.96;0.42;Negativno;Ne
15308;6.4;-61.3;4.69;0.77;Negativno;Ne
15309;3.6;-53.0;5.86;0.38;Negativno;Ne
15310;3.3;-46.4;9.07;0.35;Negativno;Ne
15311;5.1;-60.3;7.8;0.32;Negativno;Ne
15312;8.5;-59.9;6.94;0.41;Negativno;Ne
15313;2.3;-67.6;7.79;0.4;Negativno;Ne
15314;9.0;-45.2;7.97;1.34;Negativno;Ne
15315;6.6;-56.0;6.13;0.38;Negativno;Ne
15316;8.6;-57.6;6.45;1.41;Negativno;Ne
15317;0.3;-63.4;9.79;0.99;Negativno;Ne
15318;11.8;-57.1;6.93;0.37;Negativno;Ne
15319;8.1;-43.9;7.13;0.15;Negativno;Ne
15320;4.0;-50.8;7.9;0.1;Negativno;Ne
15321;6.9;-70.6;5.49;0.53;Negativno;Ne
15322;4.2;-50.1;5.31;0.45;Negativno;Ne
15323;13.1;-63.3;8.31;0.02;Negativno;Ne
15324;0.0;-57.8;6.57;0.03;Negativno;Ne
15325;1.7;-51.9;9.64;0.1;Negativno;Ne
15326;0.2;-48.9;7.26;0.19;Negativno;Ne
15327;11.3;-48.9;7.76;1.13;Negativno;Ne
15328;3.0;-46.4;5.54;1.1;Negativno;Ne
15329;5.2;-58.7;8.63;0.41;Negativno;Ne
15330;2.1;-63.9;7.2;0.21;Negativno;Ne
15331;8.0;-32.8;9.72;0.04;Negativno;Ne
15332;5.6;-74.6;8.65;1.54;Pozitivno;Ne
15333;2.5;-66.3;4.35;0.04;Negativno;Ne
15334;5.4;-53.8;5.4;0.55;Negativno;Ne
15335;0.4;-56.8;7.64;0.27;Negativno;Ne
15336;0.4;-48.8;8.76;0.74;Negativno;Ne
15337;1.8;-71.4;8.9;0.19;Negativno;Ne
15338;5.2;-48.8;9.79;0.51;Negativno;Ne
15339;1.6;-64.5;6.79;0.16;Negativno;Ne
15340;3.7;-54.7;4.68;0.45;Negativno;Ne
15341;6.0;-63.1;6.17;2.34;Negativno;Ne
15342;0.3;-67.5;9.56;0.35;Negativno;Ne
15343;1.4;-61.5;7.24;1.48;Negativno;Ne
15344;15.9;-86.1;8.03;0.14;Negativno;Ne
15345;2.5;-62.2;6.31;0.11;Negativno;Ne
15346;5.1;-68.4;8.34;0.87;Negativno;Ne
15347;0.7;-52.7;5.9;0.13;Negativno;Ne
15348;1.2;-61.6;4.68;0.15;Negativno;Ne
15349;0.9;-62.9;7.08;0.7;Negativno;Ne
15350;8.9;-74.9;7.71;0.39;Negativno;Ne
15351;0.9;-62.5;6.55;0.12;Negativno;Ne
15352;2.8;-61.2;4.63;0.79;Negativno;Ne
15353;8.8;-66.5;9.03;0.04;Negativno;Ne
15354;5.9;-60.2;6.36;1.41;Negativno;Ne
15355;9.2;-50.4;5.84;0.01;Negativno;Ne
15356;12.9;-62.7;7.7;0.06;Negativno;Ne
15357;8.3;-42.0;2.87;0.65;Negativno;Ne
15358;1.0;-45.7;5.51;0.13;Negativno;Ne
15359;4.2;-53.1;7.35;0.22;Negativno;Ne
15360;22.0;-59.5;7.35;0.35;Negativno;Ne
15361;0.3;-73.6;7.39;0.15;Negativno;Ne
15362;0.7;-43.4;6.07;0.1;Negativno;Ne
15363;4.2;-45.3;11.46;0.92;Negativno;Ne
15364;0.6;-55.4;8.29;0.18;Negativno;Ne
15365;7.9;-64.5;8.43;0.4;Negativno;Ne
15366;9.6;-46.5;7.99;0.12;Negativno;Ne
15367;7.1;-58.6;4.05;0.01;Negativno;Ne
15368;2.4;-48.9;6.85;0.31;Negativno;Ne
15369;20.8;-63.4;8.27;0.69;Negativno;Ne
15370;10.0;-79.9;9.43;0.41;Negativno;Ne
15371;2.6;-59.8;7.34;0.03;Negativno;Ne
15372;1.4;-55.0;8.04;0.06;Negativno;Ne
15373;3.2;-68.4;3.63;0.49;Negativno;Ne
15374;3.2;-55.3;6.7;0.08;Negativno;Ne
15375;7.6;-65.0;5.37;0.17;Negativno;Ne
15376;7.6;-61.7;2.99;0.85;Negativno;Ne
15377;11.4;-57.9;3.98;0.06;Negativno;Ne
15378;6.2;-67.5;7.8;0.02;Negativno;Ne
15379;1.5;-67.9;11.18;0.06;Negativno;Ne
15380;3.5;-68.7;5.85;0.93;Negativno;Ne
15381;5.1;-59.5;7.67;0.24;Negativno;Ne
15382;0.5;-64.8;7.39;0.24;Negativno;Ne
15383;1.0;-51.7;7.91;0.06;Negativno;Ne
15384;1.2;-62.4;6.07;0.64;Negativno;Ne
15385;5.6;-68.3;8.12;0.39;Negativno;Ne
